"120201088801701025","120201088801701013","synthesized35","synthesized19","synthesized51","synthesized27","120301088800704111","120201088801701054","120301088800704030","120101088800401027","synthesized24","synthesized8","synthesized15","synthesized48","synthesized9","synthesized36","120201088801701053","120301088800704038","120301088800704088","synthesized18","synthesized45","synthesized13","synthesized28","120401088801602149","synthesized22","synthesized1","synthesized54","synthesized25","120101088800401056","120401088801602016","synthesized41","synthesized34","synthesized10","120301088800704009","synthesized43","120301088800107120","synthesized21","synthesized29","synthesized53","120201088801701043","synthesized26","synthesized47","120101088800401068","synthesized6","synthesized20","120301088800704017","120101088800401080","120401088801602044","synthesized2","synthesized44","synthesized52","120301088800107021","120101088800401002","synthesized30","120101088800401091","synthesized31","120201088801701001","synthesized33","synthesized12","synthesized7","120301088800107096","120301088800107003","120401088801602037","synthesized40","synthesized16","120301088800107039","120101088800401096","synthesized5","synthesized14","120301088800107200","120301088800107143","120201088801701019","120301088800704054","synthesized49","synthesized4","120301088800704122","synthesized11","synthesized46","120201088801701050","120301088800704079","120201088801701031","120101088800401015","synthesized42","120101088800401037","120101088800401011","120301088800704062","synthesized17","synthesized37","120301088800107171","120301088800107077","synthesized39","synthesized32","120201088801701037","120301088800107058","synthesized38","120301088800107176","120401088801602002","synthesized3","synthesized50","synthesized23"
261410.32856493,25775.9160180544,96923.120412686,12278.1554868682,71914.4514449918,44954.9552770854,1334222.09432578,1966144.54161987,325512.443491875,57756.2849656194,27619.0589145632,54953.5977036025,9757.16243119577,23019.2318743715,52674.7182880862,9205.21852422746,31667.6712141072,12272.6267049879,19334.0903828754,2142.37067777621,12059.1892261992,46011.9059604263,156702.175462379,2912.75692466946,62827.2943293251,121964.859166092,24622.8140590685,12073.6173057806,265136.140409518,27615.393172062,24185.4630526737,95861.4401799854,1337885.73826149,27957.5458204624,11216.3636588059,758055.390647393,133164.910150785,24030.0905112621,198215.003947333,25814.6733344064,48652.3544930398,10026.377086432,167799.583526274,47287.5697019578,155695.693420772,26326.701135468,227786.520300628,9763.6659146966,125868.629702208,81998.4534071037,17188.6074063426,287008.399787432,67776.4020352792,22405.3193516566,197998.187200313,125619.298455655,60399.2184021684,38299.6822641623,70398.4978329902,87422.0870761496,1066001.04979242,282580.963296106,0,30861.6281267838,75997.0253372875,670478.024546517,37541.2227118571,1619920.5266153,14158.7392721947,216932.905273671,51249.7785698748,104699.572591816,424025.232092779,40462.176054336,40347.8745365603,410855.689133092,26181.8431006755,81217.5046847944,365581.048720852,25617.3802782675,146083.9828505,88693.0522928216,22945.7567949112,37133.3523820468,20442.4455599922,309819.130466025,32015.8926276105,10473.8338784586,98021.5591364971,82426.552926626,11748.6482250542,87170.5912401564,21639.9356541579,23502.922785842,177787.085218627,14295.068277974,89546.0900647032,46115.940631396,183106.044506498,42754.7039230192
230793.765788719,45245.6114267238,67930.8833058979,31680.7899872729,63132.8203485187,70546.608236763,1306289.65986703,1935661.05952174,295013.762591315,34078.8731990375,24938.5231833201,37502.6555593774,40588.4826814016,48032.1860345199,37981.3492452494,36384.536161999,35807.3982851825,42955.2513175633,48697.7895462953,29465.4022293087,34759.2525488757,71495.9378079337,127162.367981995,32626.1409669469,55585.3699628421,106049.311773363,33917.0246789655,34753.8992946912,249347.926583115,6479.62991223164,52642.5773086047,81679.5273383958,1307517.37443089,34630.6784665849,42025.9148550366,728028.054810039,103908.68692797,52514.7972107792,183210.446558687,26341.716076299,73875.6707533827,35733.4017866912,145445.048499586,33490.6852184854,141574.912761677,54410.1533683576,212374.863162383,21143.5282841012,112765.133936578,71932.4246820019,33651.3046667306,256487.066272296,37972.9892974724,51181.7777191256,182997.095449689,94959.7004420194,44946.4780761282,64648.216057645,39538.0833494446,74886.7045193862,1035540.00191956,252019.576098216,30861.6281267838,0,63283.6952585272,640317.323891524,29264.6021479843,1589522.11164822,44527.4889470763,187289.803199848,46777.4202138488,87960.0832219996,399131.833927301,39903.5611275047,39840.2333480864,380230.416091401,54289.7722066147,71238.0440469392,349179.195869116,5308.4663840296,130606.959178836,77948.1640146904,51626.3119403287,10831.0925933157,49592.0107683929,292638.064648418,59208.2969760967,35470.1988321251,86498.3492667222,54064.3164940509,42490.7301489267,56322.8656212156,46863.329156797,52082.2862319579,163149.970052792,33922.490870635,62118.5084543351,43302.1623322053,163454.262886127,41221.1823297072
217677.982899668,100628.053302103,59505.1731267167,85376.0495604619,9542.80037901243,120446.78085888,1268720.84470366,1913747.43578098,278304.479220341,34762.0092093797,87159.7125501785,26063.4113472396,81417.1533727057,99010.4424669808,25419.8059319559,72730.1307024307,46227.5914878068,85368.4157412462,93790.5787264952,74012.232685534,67845.7773587278,121524.640617961,109210.980595141,78883.8251337908,16093.1351900325,46091.5150372315,53510.3590316895,67833.6835762096,189195.903639077,69265.2558156026,99034.7385562755,19875.0707206558,1284663.13091412,50030.2360531886,83864.3036905015,702878.874226072,87186.2783467879,98869.5753419783,122331.744759568,50193.4333562474,124196.587027909,70991.7614127143,96238.0426763469,30425.972068153,79915.171983996,101288.352874047,151870.274192693,71472.8711727435,50296.360832741,10060.6025090955,61597.1913242393,241042.885409857,78266.3686260032,97123.2033097612,122115.25076772,94799.3175695958,18432.3186079064,113673.827884579,66972.6979697223,11733.2452117522,1014089.66846733,237306.535159551,75997.0253372875,63283.6952585272,0,616648.704835988,38740.3789083624,1566783.29108403,87804.1140199101,165545.800407016,26786.6083322382,29657.2377621825,353316.561518712,37365.466628621,37479.348134369,364060.681255847,101136.021987806,9655.95785709982,289611.320694903,64740.4375849767,70094.2931972614,14881.2703577977,97713.0059065254,52946.0129876984,95008.1601277903,233834.187483472,107225.343755509,70218.388628638,23234.2710955642,49300.9656184003,84614.9623803273,76987.0386490811,97636.0952294356,98308.2799845001,101939.39972638,87972.1118032842,47680.2361790479,31772.2363988933,108336.582069082,35088.1104759287
410804.11870973,682819.53678849,573934.499005034,671531.879174124,625910.924456155,709068.924920383,697081.756519635,1297101.59166423,346202.294438318,615398.602354213,657989.085667799,622932.318974882,679825.282333913,687608.054020492,627178.08442705,673439.881426428,654205.000190355,682744.826263136,688998.758233356,668780.263188855,669866.868993883,709888.215367827,514086.517433859,672609.513838063,632133.181230511,583239.255160714,659458.336422773,669851.908482028,515443.707274211,645140.595932821,692914.10739469,602836.549184059,668080.794556825,656944.180557151,681632.367276588,88699.4320299468,537795.64915496,692790.515994019,548469.373103906,651698.957508097,711925.116446658,672165.938519028,527999.361652528,631331.964363448,572553.717070297,694602.646251542,533089.728641449,661123.426761996,590706.323536003,619109.043865765,665317.727987699,384635.91843581,608726.860422259,691486.034089428,548586.45039065,545790.592330103,621482.757020943,703929.50093095,601720.751076962,611129.972127301,397744.274709142,389338.126828275,670478.024546517,640317.323891524,616648.704835988,0,641116.422592665,950216.086499366,684549.140943672,453992.984166808,640174.586868068,591211.497561279,325669.218416881,647828.415209473,647910.366024427,263835.614534632,694488.488653275,619629.986825777,479361.912208643,645484.194990733,571480.049205943,614649.388050693,691925.752344449,633406.437322212,689906.363373484,485683.645227443,699057.660328429,671600.237017678,608507.671722207,588672.427313533,682188.463174739,585970.243259885,686573.705174027,692370.753559413,559764.753778998,673487.181484178,582624.302114507,643795.924870606,530205.301608124,646189.052626193
235202.070051174,61888.0532727692,68480.6314765902,46642.896718918,35972.5776786675,82387.5713579575,1300183.76130816,1937784.83818435,298252.350057119,26282.6803079499,50171.1713389809,18708.6114755978,43961.9901153841,60500.7568713574,15474.0845810954,35614.5619204545,13540.7598035223,47802.6265500289,56044.2174852104,35536.2450283731,31005.725834623,83455.9602286964,127491.693068298,40418.5889558158,27472.7432437396,84499.9411865398,18421.8449787458,30995.6837326801,227907.430675713,33913.6516171548,61202.8448703905,58519.4952072893,1309070.32254303,15846.5513369758,46338.2166024924,728181.538337289,103792.545982325,61040.0505826249,161065.774631314,12063.5232792461,86109.9777916507,33962.9800657082,130943.365661615,10327.7903287494,118649.117100949,63426.0827115419,190594.649338765,32777.1309177822,88961.6107942246,45687.4309350922,25289.047523142,260054.135069169,59231.8855146299,59322.3535745031,160849.325667796,101894.130354805,23021.0301672197,75670.3543586983,53995.8187559725,50355.9171633966,1037687.66749357,255886.403954005,37541.2227118571,29264.6021479843,38740.3789083624,641116.422592665,0,1591191.77779898,50179.359210561,187208.463159111,17594.7537206549,67160.1689685042,387794.971163779,11874.732283148,11853.8576151331,384091.907289069,63275.8221205588,44929.7716951508,328296.699066121,28727.6685095183,108739.495333314,52219.8921022443,59901.1230372559,22169.7738656504,57240.4009720196,272398.88532559,69286.6380199312,33232.5017237351,61386.2001844274,53811.0089031939,47070.8593696354,69778.100280302,59127.5676887155,60487.2595128451,140678.278544515,49236.5736196116,58694.2884383744,14118.9964455799,145625.337881779,12518.5602467043
1358954.07735305,1631198.32348586,1523721.54148622,1620458.39190367,1576013.3156132,1657407.20192913,479212.223522947,347451.588743319,1294543.98733733,1565376.29213481,1606268.39985715,1573071.77406878,1629359.97155706,1636370.14097797,1577342.61605148,1623166.15657375,1604328.5519695,1632182.7065772,1638211.23507709,1618262.35411524,1619688.68626813,1658186.78532665,1463950.42273276,1621976.81536965,1582311.73736077,1532473.34988364,1609502.41639786,1619674.65717658,1450131.95034517,1594144.50177518,1641973.5106414,1552691.74707869,282136.643752152,1607029.640956,1631107.78231869,864133.997345867,1487680.33618896,1641854.88278669,1492039.08283444,1601665.36102779,1660122.15224778,1621927.60625436,1476948.14098513,1581454.55857648,1519612.43843524,1643592.886069,1473290.53697558,1610466.17158782,1539375.48926177,1569074.08471086,1615246.11642279,1333084.95303921,1556840.51266391,1640601.88174373,1492177.85715136,1494666.17770997,1571686.09444187,1652512.26446908,1550557.78141407,1561082.09445662,554177.695020996,1337615.18065631,1619920.5266153,1589522.11164822,1566783.29108403,950216.086499366,1591191.77779898,0,1633924.47197033,1403992.27114075,1590390.30375634,1541041.77951507,1249111.6573219,1598016.25225,1598097.61070754,1209829.4871039,1643483.42612888,1569608.13370246,1390936.43584319,1594725.33647362,1519496.54798878,1564491.82545586,1641024.63868573,1582944.96970545,1639084.1580845,1413198.80341899,1647859.84267155,1621377.05519915,1558136.34766219,1538492.019186,1631644.78370245,1534486.89517442,1635382.01592945,1641451.93137333,1505197.66088691,1622328.32954104,1532618.30659156,1594005.57360123,1477321.46910145,1596387.42441398
275297.550113808,21393.8362266354,111071.541794602,16928.8272642692,82831.4907625141,32754.3215003078,1348281.44215045,1980112.91167609,339465.379532703,71719.3192836335,35379.1397193381,68235.1404224771,6418.65963195838,14313.552487044,65590.2817416542,15161.1637923252,41942.1176726974,2448.1473375752,6012.59986329447,15990.0504256162,20077.1740359866,33832.192435607,170837.248500737,11947.7659752418,73669.8330872115,133895.20359716,34554.1605833021,20110.555910324,276412.964711775,40558.4632949432,11276.3821484895,107649.74654793,1351900.15691667,38080.193283349,3959.17260016168,772153.168334202,147311.173251611,11110.9676022061,209447.031705034,38159.2545233044,36512.7572962082,16908.0550345856,181033.884099401,60262.8624171565,166878.330731371,13543.5768361234,239041.599278158,23464.7000419689,136997.408621854,92976.4008691079,26389.1082792124,300949.106917923,80408.0512503814,9365.61593735409,209230.018182512,139466.056595267,73200.063342842,25961.3759334643,83972.4796353991,98935.9799394723,1079978.28455449,296500.641772125,14158.7392721947,44527.4889470763,87804.1140199101,684549.140943672,50179.359210561,1633924.47197033,0,231065.120926197,61971.1474091099,117000.999509006,437596.710836787,50989.6883821406,50872.8544130066,424739.251914652,13390.7117572902,92193.0232731569,376893.565734807,39284.0421434417,157716.399641355,99703.711031316,9949.80874903851,51264.525935244,7234.70584738562,321441.413270868,19502.8471436075,17687.0281807988,109071.770415217,96579.4449049775,3224.70230016318,100619.832063065,13227.0303083212,10547.3352937555,188997.942867769,16752.9752580773,103667.769465787,56756.8374831025,195673.006037899,53330.4806166997
55997.0416848836,231147.036556557,120083.605443863,218857.994964534,175056.152403798,257237.433002243,1121143.01801032,1750578.69194076,112818.846749514,161408.633874612,206819.142013348,169192.8781695,226137.104679232,235141.162787882,173549.117984398,219552.360977486,200396.531433809,229177.525186415,235746.188061537,215181.102049184,215911.285526208,258125.697965591,60233.056731513,219168.877148016,180240.520110423,141327.991215745,205510.433834836,215897.745267943,176046.936534498,192489.191618776,239893.543191019,154849.114135339,1121875.56003129,203050.693538047,228016.939547603,541289.362089901,83862.1655763305,239762.253596242,149643.434408112,197709.737547552,260336.20884368,218250.517262309,95657.9056357837,177533.58920519,146934.100308181,241689.465383639,158390.424968158,207757.826732748,152283.900524119,169711.297978152,211325.388153168,76295.4896087174,158922.095898174,238377.706872794,149599.029358958,95163.3740331597,168220.728583798,251684.008652479,149932.296174646,162035.208877535,850495.863581995,73067.8694640639,216932.905273671,187289.803199848,165545.800407016,453992.984166808,187208.463159111,1403992.27114075,231065.120926197,0,187298.065606308,143866.799689154,232350.239577418,194333.355490949,194410.184793311,198515.201044567,241567.892963755,170107.681077564,246416.371192655,192357.733854725,139702.374448098,166413.559278515,238844.26090391,179806.845044195,236705.310639445,195631.423952924,246450.340278237,217673.652274418,162174.232752693,134763.01839702,228596.55821452,135476.144203737,234028.741456976,239316.503179313,146815.856520772,220964.328524771,128637.80260257,190591.001883997,113805.730962588,192802.78760042
237528.329946099,76743.8798787531,72669.1292228954,61843.7493968548,20873.4562155246,94725.1429338679,1294815.42594218,1937210.37991312,299515.69539975,33553.8732744043,67391.3243600703,21549.3829938919,55552.6837344055,74053.0459264063,16814.2048508282,46819.0578426666,20042.9110233903,59523.9911769302,67983.2470606355,49362.1261860664,41894.4989585636,95802.9298835019,128854.75452038,54103.6658948359,11747.3784410531,72440.6472673869,27427.6206187274,41874.3866291009,214443.217230762,51501.9971881515,73247.2725025254,46202.3701320979,1308254.56878668,23892.6787850533,58012.4815195946,726776.085906715,105620.800928173,73081.5332003517,147477.424884382,26130.1581242275,98483.6720607785,45063.5900115772,122812.1247289,16776.9633769993,104910.414082515,75512.1044083644,177071.917639366,48526.9524541218,75030.4285622561,31014.2656775015,35607.9669184236,261715.471651668,73700.4126138837,71332.2370329796,147260.418680391,107840.169713911,19428.0373494391,87932.1372917953,66216.5161232633,37229.2588858307,1037311.84257681,257752.296477114,51249.7785698748,46777.4202138488,26786.6083322382,640174.586868068,17594.7537206549,1590390.30375634,61971.1474091099,187298.065606308,0,56430.1558228525,379982.513353273,11005.9750348182,11122.6410698266,385421.677994533,75359.2633025303,30225.1788977416,314924.706551227,46299.9549285805,95889.8703320654,37740.0517697564,71920.7296259321,38824.1545627919,69205.6154177673,259528.736905105,81460.0379313458,44284.754937447,47103.135281677,59044.7248140329,58771.0492397155,80491.3029388238,72684.7328878951,72518.1946735388,127029.643989442,64358.3763224342,61474.3154093768,5226.16787403774,135037.525046957,8671.77251215902
198054.185428832,128587.343543062,57897.1443949585,113304.781605526,37094.8000317048,149478.490763696,1239993.96823396,1888151.94808129,256433.704926179,54854.1801800309,112747.020361053,51114.8725543562,110655.359940242,127649.485603692,52332.356669933,102031.862751962,75760.6363565489,114580.663702291,122951.723626495,102695.031909715,97183.9242456447,150550.894946649,92267.5669403817,107578.62617316,45427.6362854007,18120.3605737177,82974.8292024948,97166.8741344473,161577.270084079,94322.6788148856,128166.733536365,11680.3895340132,1258969.11999691,79525.1488681167,113086.284656682,676942.732813638,73609.8474645296,128002.443610376,95251.8873212888,79009.5027519109,153213.020553956,100305.200407401,67123.9345781949,57733.7392572742,53920.8338424218,130409.565214648,124478.822609984,99318.7471450046,27284.571047662,28480.5353252481,90990.2042750763,220114.353848682,93014.2624665236,126266.800948407,95038.4117952712,88522.970687261,44570.5276148609,142733.812233865,79654.5117905036,20548.5071444598,988882.049354338,216711.088128331,104699.572591816,87960.0832219996,29657.2377621825,591211.497561279,67160.1689685042,1541041.77951507,117000.999509006,143866.799689154,56430.1558228525,0,323871.761509943,66977.7068353397,67090.6789585655,341679.724475044,130258.035554989,29107.642917782,261709.777722237,90429.4594331239,42654.2056713745,23453.2777661819,126852.167160577,77169.2179749735,124162.362654103,205512.401432319,136312.477103631,99537.8078918924,18361.2626445911,54689.0852519787,113833.424757966,84132.1726213264,126276.865755057,127444.202361362,75225.541851911,115913.076137564,48284.3144923214,61417.218045827,78766.0831197027,64717.2607875894
229675.062625709,444264.968627122,333426.64920785,429816.941047337,360912.097487628,468496.222232873,919780.223884154,1596195.02282653,197363.881828227,366670.896143986,422555.878636816,369402.444113758,431573.208147351,445783.513795249,372333.298847566,423391.43575632,398460.739371664,435298.817003965,443248.878949143,422038.295461899,418794.431823864,469519.46507895,281735.328591957,426749.124553687,369266.108349271,309911.137521268,405314.26913911,418776.935050316,201641.126254911,405322.540896926,448205.479474687,334919.83660534,969607.172053959,402039.438804245,433880.298192061,397462.710019965,300898.811695231,448049.256107497,251346.352552625,399791.890904345,472058.236978774,421754.579621222,257213.760165048,377544.127659227,286619.260532052,450337.527690257,228294.696352242,416543.533041821,312466.547327185,351711.554466003,412917.532846999,212556.985527683,380224.215587814,446398.672975569,251520.437869743,320439.982036651,364969.612548434,462068.560600478,368382.120294958,344117.019690829,709060.171096635,216691.370450489,424025.232092779,399131.833927301,353316.561518712,325669.218416881,387794.971163779,1249111.6573219,437596.710836787,232350.239577418,379982.513353273,323871.761509943,0,390094.376191062,390202.238994863,203497.385314196,450193.42029942,352419.685422823,153947.704943915,403409.495474622,290477.991050095,345639.616879469,446955.752712873,389353.118730053,444399.250529411,164428.191237649,455953.490110597,421026.775608767,337225.314647638,345759.301764653,434588.77728771,357490.860989729,444479.200924273,447518.554859192,268026.397528485,432297.29520971,337220.90733312,384776.688036166,247452.054467682,387934.819243066
243500.837085988,66087.8513302148,77274.1484270629,51359.0794027405,31842.3372658904,83740.637939494,1304235.07038764,1944738.16742953,306060.285984127,35748.2972232184,58298.1359387771,25441.368014521,44571.2901961345,63154.1911748961,20870.0699074984,35831.6857485724,9047.89508964035,48542.5671619722,57001.7426937657,38597.0929507059,30913.3759869585,84821.3364613822,135180.391428727,43288.0850887792,22680.8151953805,83272.5319036431,16436.2568760511,30910.5201859185,225424.89608062,43749.3799469586,62265.7460680337,57004.9530529874,1315881.59345501,12913.3616504495,47031.0458483993,734640.618829532,111644.457022267,62100.0241276084,158459.08576356,16151.9416257195,87499.2783973747,34082.3736203293,132880.904046058,17727.2724136373,115889.561698421,64526.8962619642,188053.58764077,38414.8732911362,86008.5718208525,41987.329244975,24612.1186605655,268042.078340042,71098.657558257,60346.814479049,158242.078639525,111600.276374951,26460.9230904315,76950.559071937,65553.6877505167,48110.158361952,1044731.81919548,263972.856386068,40462.176054336,39903.5611275047,37365.466628621,647828.415209473,11874.732283148,1598016.25225,50989.6883821406,194333.355490949,11005.9750348182,66977.7068353397,390094.376191062,0,127.219687157339,391962.642601321,64374.0348012989,41206.2840249874,325904.697085438,38430.1983638195,106836.389324124,48714.6905882391,60939.2070132019,33845.5296227825,58224.1095200108,270498.389098507,70486.0408410908,33303.5659538205,58084.552341261,62940.4544696749,47784.8289343074,81021.3992011887,61793.473602059,61536.6622480142,138009.240794109,53831.3936914805,66737.9830184809,5780.21873917903,145700.948520413,2341.45243263266
243566.255232165,65974.9824160241,77330.0782036546,51248.65689826,31959.2170354054,83623.7977536284,1304335.43966183,1944818.44853131,306131.300548938,35789.0459132503,58204.8772478274,25505.0174678544,44454.4382535503,63038.3928748998,20939.8439864574,35714.8336990839,8931.16586858527,48425.6972257247,56884.8788098352,38483.2770754947,30796.5528556525,84704.4769794803,135250.887222385,43173.4620073185,22797.69298473,83388.0327994928,16319.3497775287,30793.7548806541,225541.754045595,43674.3357009711,62148.8919415927,57120.3215808909,1315963.01063271,12796.6458595016,46914.2095227264,734724.738285207,111712.620156716,61983.1697859855,158575.937532577,16052.5368350185,87382.4144657281,33965.5258203761,132988.843432259,17774.0330150715,116006.420357555,64410.0282783861,188170.441630869,38309.7662962774,86125.4170146058,42104.2010579568,24495.3216305505,268111.028564875,71079.5873914756,60229.9631906309,158358.937248493,111645.464988437,26550.1740416421,76833.6946004317,65556.4889217076,48226.2674601828,1044811.11282695,264040.727883522,40347.8745365603,39840.2333480864,37479.348134369,647910.366024427,11853.8576151331,1598097.61070754,50872.8544130066,194410.184793311,11122.6410698266,67090.6789585655,390202.238994863,127.219687157339,0,392033.315017209,64257.1801740488,41323.1514787128,326021.555429044,38354.7575450506,106952.881488657,48831.5516323572,60822.3593004064,33807.9011597846,58107.2736342327,270615.124621134,70369.210620407,33186.7088839297,58201.4216750467,62990.9071877387,47667.9813958153,81035.0706324361,61677.7227693773,61419.8161227025,138126.097055717,53720.3373548341,66801.4765148666,5896.74205964595,145814.678438357,2458.19714237127
149445.81083239,421399.935270297,315783.607510345,410883.470417574,373570.66833257,447594.874837331,952159.17912429,1555632.3760785,85912.5158758759,357907.144232663,396461.172545804,366600.525979386,420413.611340567,426689.452966063,371106.819768284,414612.115045831,397498.887294034,423083.761846739,428838.571353001,409261.412945871,411390.726281131,448369.22257168,256784.783256955,412806.226483818,378681.725990028,337148.776906138,402114.154128653,411378.281493849,312405.3767494,384660.293180197,432464.563483714,352900.53769954,928021.726462597,399899.763593349,422065.059726369,352502.066609166,280375.714075479,432349.843185068,321920.1796726,393942.44265791,450295.947224579,413461.652407744,285159.245458941,374777.286890987,334861.45311203,434033.259804258,316005.259736198,401289.204375325,346789.844559277,368096.739264073,407315.425535743,124064.860979002,347025.22578165,431139.744291783,321973.190219859,285278.20276464,366177.693965706,442753.66911741,341020.648257954,360350.285365383,655675.896597252,128348.48066881,410855.689133092,380230.416091401,364060.681255847,263835.614534632,384091.907289069,1209829.4871039,424739.251914652,198515.201044567,385421.677994533,341679.724475044,203497.385314196,391962.642601321,392033.315017209,0,433927.082897335,368511.805876743,324602.183045712,385463.271673202,330656.670315965,364577.220466698,431547.630633492,374138.846556553,429677.561236031,301626.040008582,438188.665913877,412951.383975672,359827.876183378,330570.060354736,422573.804095466,324794.589337946,425724.294131392,431960.338900186,327510.914061139,412700.457879461,325455.810330033,388501.665506151,294486.434618856,390551.663220577
284572.56774524,17130.1978733544,121942.052706072,23047.8306844393,96216.3321136663,19366.6380824314,1359924.99759451,1989511.98953939,348940.232703997,83787.5790061031,39368.784939473,81057.312110917,19807.6329112716,8570.69643322571,78608.7437049905,28542.4110948532,55326.1695246447,15837.1394867556,7382.61787502896,28164.3654058472,33464.830723528,20449.8245029328,181416.968571004,23455.2102415172,87052.6471123605,147226.117941778,47937.8647299022,33500.8410772417,289798.853664924,49358.0531293994,2141.0055643102,120992.34094056,1361514.36911985,51467.1496587789,17348.2720322907,782253.912644065,158073.187544355,2305.81347090094,222832.984675645,51307.2875332471,23125.2749847312,30295.8353560791,193915.127319198,73237.1375847819,180263.583967102,161.855696623543,252427.514334204,34204.1015999076,150382.574343715,106361.323739126,39766.3252133152,310398.659790216,87735.8870918585,4027.46657891394,222615.975589314,148824.131149525,86272.5915403956,12580.9812344712,92931.3894007879,112302.640323276,1089437.91344472,305876.139333112,26181.8431006755,54289.7722066147,101136.021987806,694488.488653275,63275.8221205588,1643483.42612888,13390.7117572902,241567.892963755,75359.2633025303,130258.035554989,450193.42029942,64374.0348012989,64257.1801740488,433927.082897335,0,105579.315062581,390278.68704102,49215.6231844896,171085.773548922,113088.703502274,3455.32027386627,62279.7949264497,6162.00545507983,334817.709081967,6201.0994678677,31074.6798147897,122457.964084527,107694.792176269,16589.2389916517,109180.7067075,8980.39009215899,2861.93356045715,202383.238250731,21341.2929936872,115156.140515659,70143.433779803,208873.689628421,66714.8961770551
223069.326554932,106420.539042111,68012.3378595519,91303.4438807375,9369.60012268283,124945.819751625,1269020.34075046,1916665.17640246,282923.616082768,44187.3338490917,94510.5072327138,34730.9919276003,85774.4398106898,104137.265710658,33301.7258831521,77037.1726297268,50253.8726651949,89745.8324960812,98205.2211227807,79284.4291181015,72115.8608937228,126025.190132547,115125.615696672,84091.2710529977,18541.20944275,43002.2545460058,57642.0072193462,72099.4525666666,184219.949486044,77006.1490256622,103469.3242303,17600.1283648427,1287513.70316786,54112.8443029936,88234.2856108525,705561.86085102,93803.8388865864,103303.566749034,117254.020450337,55610.8300389473,128704.442989307,75285.06931611,96129.5626715466,37854.2843889027,74685.8160831637,105732.160474756,146848.591608408,77597.4068750299,44805.4224036687,865.997926510132,65818.1124855664,245996.995506505,87828.0002149102,101552.107595068,117037.010756859,102958.239354092,27100.6703107029,118154.336153933,76617.2023823673,8598.87976236047,1017223.82047571,242379.678971577,81217.5046847944,71238.0440469392,9655.95785709982,619629.986825777,44929.7716951508,1569608.13370246,92193.0232731569,170107.681077564,30225.1788977416,29107.642917782,352419.685422823,41206.2840249874,41323.1514787128,368511.805876743,105579.315062581,0,284700.780741649,72265.3207501959,65836.4092991585,7518.95359244122,102142.763073157,61208.4840075852,99427.6124080109,229344.573556499,111684.563797593,74506.1940497931,16878.8286553987,58511.5916859026,88990.2198969557,86525.6003469721,102766.0251006,102740.235422839,96805.2969793254,93868.7065612615,56275.808606155,35436.2198658431,106025.851102123,38865.5357428522
276917.196927448,390112.685272568,296841.163505188,374828.555409454,294062.416297914,409645.284207255,1037829.51267945,1737067.59019524,280489.579859421,315277.461303378,374101.995629166,312817.599896892,370474.990577819,388590.670260395,313928.173409304,361736.31895534,334952.5598672,374446.375581405,382905.73443846,363606.322878709,356816.446254721,410725.677374024,267130.351368696,368468.852677072,303226.643733079,243922.21282663,342340.87140587,356798.582050711,100482.555405027,355617.962292306,388169.84662662,269780.491005419,1113640.89391698,338813.464727472,372934.826498599,548855.790748259,276152.760984084,388004.049363898,167447.430376833,339777.803978554,413403.921244132,359985.639902179,209457.063957413,319286.828497869,210015.253438843,390431.537907695,137853.21183412,360857.24968305,239896.228344095,283917.434891758,350513.888304316,273862.863107579,344776.002588217,386251.45270143,167664.433128579,300949.287909547,306198.673402044,402854.825799216,330944.824825648,278166.187314804,857687.043831656,275655.793461936,365581.048720852,349179.195869116,289611.320694903,479361.912208643,328296.699066121,1390936.43584319,376893.565734807,246416.371192655,314924.706551227,261709.777722237,153947.704943915,325904.697085438,326021.555429044,324602.183045712,390278.68704102,284700.780741649,0,351972.726704645,219562.026763104,277190.065174444,386843.289416613,338380.858997414,384128.144361869,57058.7315892078,396384.707840159,359206.743829973,267822.097225822,304127.402647483,373689.483141884,326561.888277232,387215.452031859,387440.750320618,187895.684551818,377434.281438123,295061.067531928,320136.872026482,187140.673183379,323563.842527406
